X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,StationName,Date,DoW,Month,Year,Agency,NO,ExtCount,AADT,Count_AM,Count_PM,Count_OP,Count_PMPK
410.712,268.784,256.224,424.528,1163.056,2243.216,3692.64,4697.44,4206.344,3953.888,3755.44,4326.92,4527.88,4487.688,4996.368,5542.728,6030.056,5491.232,3780.56,2455.48,1936.752,1321.312,910.6,648.096,R093N,2/28/2022,0,2,2022,,15616,1,71527.944,8903.784,16569.152,46055.008,6030.056
359.242,280.358,256.906,365.638,984.984,1923.064,3231.046,4154.202,3823.742,3428.256,3450.642,3685.162,3842.93,3831.204,4353.544,5030.454,5433.402,4852.432,3355.768,2210.884,1555.294,1122.498,755.794,562.848,R093N,3/1/2022,1,3,2022,,15616,1,62850.294,7977.944,14817.4,40054.95,5433.402
372.376,327.398,252.086,358.778,928.848,1918.364,3161.012,4101.366,3671.46,3215.404,3379.626,3427.742,3788.612,3884.844,4273.956,4875.406,5301.128,4860.762,3378.58,2219.612,1611.886,1128.634,753.12,609.818,R093N,3/2/2022,2,3,2022,,15616,1,61800.818,7772.826,14450.49,39577.502,5301.128
376.096,270.83,264.698,369.964,957.614,1781.346,3152.87,3938.788,3648.54,3498.306,3270.4,3652.628,3879.512,3978.646,4427.304,5008.822,5327.686,4904.578,3548.384,2464.042,1703.674,1231.51,860.524,692.916,R093N,3/3/2022,3,3,2022,,15616,1,63209.678,7587.328,14763.812,40858.538,5327.686
434.256,258.96,252.984,338.64,799.788,1603.56,2727.048,3655.32,3578.628,3513.888,3593.568,4049.736,4446.144,4651.32,4879.404,5498.916,5657.28,5417.244,4406.304,3236.004,2383.428,1693.2,1237.032,891.42,R093N,3/4/2022,4,3,2022,,15616,1,69204.072,7233.948,16035.6,45934.524,5657.28
471.338,308.112,276.934,230.167,326.452,607.971,1074.724,1732.213,2552.928,3498.355,4154.01,4793.159,4687.704,4538.233,4704.21,4627.182,4561.158,4005.456,3521.28,2710.652,2113.685,1668.94,1248.037,764.778,R093N,3/5/2022,5,3,2022,,15616,1,59177.678,4285.141,13892.55,40999.987,4561.158
631.029,417.515,312.872,248.395,252.623,470.365,727.216,1327.592,2072.777,3228.078,4038.797,4708.935,5215.238,5324.109,5218.409,5316.71,5299.798,4792.438,4251.254,3107.58,2295.804,1526.308,941.787,631.029,R093N,3/6/2022,6,3,2022,,15616,1,62356.658,3400.369,15834.917,43121.372,5299.798
419.628,264.724,263.568,391.884,1066.988,2194.088,3538.516,4449.444,3916.528,3837.92,3818.268,3973.172,4377.772,4278.356,4799.712,5141.888,6007.732,5242.46,3621.748,2455.344,1743.248,1151.376,817.292,662.388,R093N,3/7/2022,0,3,2022,,15616,1,68434.044,8365.972,15949.332,44118.74,6007.732
381.628,235.586,268.632,368.836,1011.634,1894.282,3333.382,4131.816,3894.098,3387.748,3383.484,3467.698,3856.788,3798.158,4434.56,4935.58,5240.456,5053.906,3451.708,2241.798,1632.046,1168.336,869.856,575.64,R093N,3/8/2022,1,3,2022,,15616,1,63017.656,8025.914,14610.596,40381.146,5240.456
352.502,233.258,249.994,342.042,936.17,1922.548,3225.864,4096.136,3733.174,3384.856,3488.41,3776.06,3988.398,3975.846,4484.202,4954.902,5334.6,5213.264,3595.102,2486.342,1730.084,1207.084,837.846,713.372,R093N,3/9/2022,2,3,2022,,15616,1,64262.056,7829.31,14773.704,41659.042,5334.6
384.272,243.236,258.566,358.722,936.152,1821.204,3136.518,4107.418,3860.094,3403.26,3439.03,3688.398,3941.854,3974.558,4565.274,5195.848,5544.35,5120.22,3665.914,2586.682,1692.432,1252.972,879.942,630.574,R093N,3/10/2022,3,3,2022,,15616,1,64687.49,7967.512,15305.472,41414.506,5544.35
412.344,265.932,250.992,352.584,816.72,1547.784,2743.98,3699.144,3534.804,3524.844,3780.816,4023.84,4546.74,4356.504,4852.512,5610.468,5843.532,5519.832,4471.044,3023.856,2230.044,1660.332,1271.892,846.6,R093N,3/11/2022,4,3,2022,,15616,1,69187.14,7233.948,16306.512,45646.68,5843.532
530.026,304.444,240.254,237.503,364.049,588.714,1108.653,1895.439,2678.557,3583.636,4395.181,4540.067,4551.988,4107.243,4585,4696.874,4589.585,4030.215,3096.709,2338.35,2031.155,1543.311,1177.428,740.019,R093N,3/12/2022,5,3,2022,,15616,1,57954.4,4573.996,13871.459,39508.945,4589.585
416.16,280.908,238.136,371.076,1092.42,2095.828,3366.272,4241.364,4018.256,3612.5,3713.072,4010.164,4332.688,4393.956,4848.264,4754.628,4391.644,4641.34,3573.196,2385.984,1746.716,1255.416,830.008,640.424,R093N,3/14/2022,0,3,2022,,15616,1,65250.42,8259.62,13994.536,42996.264,4391.644
383.76,230.256,270.764,384.826,978.588,2008.344,3126.578,4032.678,3837.6,3411.2,3319.524,3657.446,3948.464,4020.952,4415.372,4955.834,5122.13,4976.088,3452.774,2388.906,1806.87,1248.286,840.008,633.204,R093N,3/15/2022,1,3,2022,,15616,1,63450.452,7870.278,14493.336,41086.838,5122.13
356.686,244.764,269.868,367.146,971.734,1885.938,3215.404,3946.558,3657.862,3399.5,3500.962,3837.774,4164.126,4149.482,4714.322,5310.542,5546.938,5100.296,3738.404,2681.944,2066.896,1383.858,914.204,712.326,R093N,3/16/2022,2,3,2022,,15616,1,66137.534,7604.42,15571.802,42961.312,5546.938
381.206,230.972,270.83,343.392,916.734,1835.512,3003.658,3857.028,3633.21,3318.434,3445.162,3638.32,4043.032,4037.922,4483.514,4976.118,5304.18,4676.672,3593.352,2840.138,1926.47,1367.436,909.58,693.938,R093N,3/17/2022,3,3,2022,,15616,1,63726.81,7490.238,14763.812,41472.76,5304.18
393.42,265.932,256.968,378.48,812.736,1591.608,2674.26,3598.548,3559.704,3589.584,3748.944,4171.248,4672.236,4718.052,5066.652,5712.06,5972.016,5540.748,4446.144,3281.82,2560.716,1812.72,1251.972,814.728,R093N,3/18/2022,4,3,2022,,15616,1,70891.296,7158.252,16750.728,46982.316,5972.016
481.425,354.879,252.175,243.922,351.211,575.876,1159.088,1649.683,2368.611,3273.69,4067.812,4522.644,4796.827,4463.039,4540.067,4627.182,4376.841,4050.389,3348.884,2662.968,2172.373,1885.352,1271.879,880.32,R093N,3/19/2022,5,3,2022,,15616,1,58377.137,4018.294,13544.09,40814.753,4376.841
617.288,433.37,349.867,282.219,262.136,436.541,798.035,1405.81,1948.051,2883.496,3872.848,4612.748,5088.398,5197.269,5431.923,5149.704,4986.926,4276.622,3827.397,3088.554,2338.084,1534.764,1054.886,641.599,R093N,3/20/2022,6,3,2022,,15616,1,60518.535,3353.861,15568.553,41596.121,4986.926
390.728,260.1,258.944,388.416,1083.172,2071.552,3292.288,4286.448,3965.08,3584.756,3706.136,4058.716,4436.728,4348.872,4887.568,5632.032,5791.56,5244.772,3647.18,2479.62,1923.584,1284.316,907.46,624.24,R093N,3/21/2022,0,3,2022,,15616,1,68554.268,8251.528,16311.16,43991.58,5791.56
367.77,273.962,277.16,391.222,998.842,1960.374,3196.934,3277.95,3552.978,3507.14,3454.906,3885.57,4159.532,3959.124,4686.136,5525.078,5546.398,4912.128,3485.82,2589.314,1847.378,1334.632,916.76,590.564,R093N,3/22/2022,1,3,2022,,15616,1,64697.672,6830.928,15757.612,42109.132,5546.398
481.16,257.316,245.81,378.652,983.24,1880.708,3114.988,3948.65,3640.08,3407.868,3567.906,3759.324,4091.952,4130.654,4416.212,5080.422,4849.256,5311.588,3754.094,2572.114,1832.592,1338.88,924.664,662.118,R093N,3/23/2022,2,3,2022,,15616,1,64630.248,7588.73,14345.89,42695.628,4849.256
503.846,240.17,246.302,359.744,920.822,1803.83,3026.142,3852.94,3806.95,3496.262,3568.824,3857.028,4150.342,4242.322,4581.626,5367.544,5380.83,5216.288,3724.168,2793.126,1986.768,1445.108,978.054,742.994,R093N,3/24/2022,3,3,2022,,15616,1,66292.03,7659.89,15330,43302.14,5380.83
379.476,284.856,224.1,378.48,842.616,1593.6,2667.288,3524.844,3634.404,3641.376,3853.524,2920.272,4392.36,4737.972,5117.448,5651.304,5792.736,5305.692,4366.464,3293.772,2636.412,1897.38,1328.664,947.196,R093N,3/25/2022,4,3,2022,,15616,1,69412.236,7159.248,16561.488,45691.5,5792.736
550.2,357.63,283.353,243.005,348.46,541.947,1029.791,1760.64,2485.07,3424.078,4239.291,4614.344,4716.131,4646.439,4651.024,4500.636,4585.917,3978.863,3319.54,2732.66,2176.958,1940.372,1281.049,1029.791,R093N,3/26/2022,5,3,2022,,15616,1,59437.189,4245.71,13737.577,41453.902,4585.917
805.434,473.536,313.929,253.68,265.307,423.857,754.698,1249.374,2069.606,3323.208,4231.171,4975.299,5311.425,5253.29,5634.867,5424.524,5388.586,4884.397,4185.72,3307.353,2557.94,1770.475,1059.114,698.677,R093N,3/27/2022,6,3,2022,,15616,1,64615.467,3318.98,16447.977,44848.51,5388.586
480.896,291.312,247.384,409.224,1091.264,2091.204,3410.2,4395.112,4079.524,3637.932,3846.012,4104.956,4419.388,4328.064,4945.368,5435.512,5862.076,5103.74,3669.144,2647.24,1996.412,1445,969.884,705.16,R093N,3/28/2022,0,3,2022,,15616,1,69612.008,8474.636,16242.956,44894.416,5862.076
477.568,263.302,280.358,375.232,1012.7,1908.14,3229.98,4132.882,3833.336,3556.176,3541.252,3756.584,3966.586,4012.424,4463.342,5092.282,5416.346,4889.742,3316.326,2512.562,1847.378,1262.144,783.51,634.27,R093N,3/29/2022,1,3,2022,,15616,1,64564.422,7966.218,14971.97,41626.234,5416.346
373.422,253.132,277.19,376.56,980.102,1930.916,3131.724,4092.998,3665.184,3309.544,3349.292,3643.218,3925.638,3978.984,4352.406,4924.568,5355.52,4868.084,3447.616,2486.342,1868.156,1295.994,891.192,706.05,R093N,3/30/2022,2,3,2022,,15616,1,63483.832,7758.182,14632.494,41093.156,5355.52
391.426,235.06,255.5,372.008,936.152,1839.6,2981.174,3896.886,3815.126,3469.69,3393.04,3708.838,4037.922,4069.604,4353.72,5087.516,5349.148,5033.35,3729.278,2746.114,2108.386,1445.108,994.406,710.29,R093N,3/31/2022,3,3,2022,,15616,1,64959.342,7712.012,14790.384,42456.946,5349.148
476.652,305.208,303.324,352.308,773.382,1513.794,2636.658,3492.936,3562.644,3454.314,3725.61,4133.496,4549.86,4742.028,4892.748,5566.278,5669.898,5268.606,4500.876,3292.29,2382.318,1845.378,1298.076,873.234,R093N,4/1/2022,4,4,2022,,15616,1,69611.916,7055.58,16128.924,46427.412,5669.898
495.362,338.296,255.448,250.27,390.939,629.127,1070.12,1845.957,2664.944,3607.34,4377.999,4640.351,4505.723,4426.327,4614.461,4608.42,4319.315,3881.774,3495.15,2709.82,2229.992,1749.301,1388.567,968.286,R093N,4/2/2022,5,4,2022,,15616,1,59463.289,4510.901,13542.196,41410.192,4319.315
592.72,368.06,329.82,266.724,305.92,407.256,669.2,1160.584,1888.1,2719.82,3636.624,4345.976,4624.172,4699.696,4703.52,4744.628,4420.544,3872.756,3293.42,2775.268,2093.64,1474.152,1033.436,618.532,R093N,4/3/2022,6,4,2022,,15616,1,55044.568,3048.684,13868.692,38127.192,4420.544
401.76,228.96,257.04,368.28,987.12,1917,2987.28,3572.64,3515.4,3504.6,3903.12,4041.36,4327.56,4301.64,4608.36,4918.32,5250.96,4854.6,3444.12,2346.84,1686.96,1202.04,783,595.08,R093N,4/4/2022,0,4,2022,,15616,1,64004.04,7088.04,14777.64,42138.36,5250.96
382.602,252.681,265.98,351.912,971.85,1835.262,3062.862,3544.695,3269.508,3350.325,3485.361,3794.307,4027.551,3992.769,4311.945,4764.111,5250.036,4862.319,3632.673,2507.373,1862.883,1330.923,864.435,626.076,R093N,4/5/2022,1,4,2022,,15616,1,62600.439,6814.203,14326.092,41460.144,5250.036
384.81,232.3,230.28,328.25,896.88,1714.98,3047.17,3597.62,3299.67,3437.03,3610.75,3733.97,4096.56,4187.46,4519.75,5051.01,5319.67,5149.99,3521.87,2556.31,2007.88,1439.25,970.61,833.25,R093N,4/6/2022,2,4,2022,,15616,1,64167.32,6897.29,14890.43,42379.6,5319.67
488,254.736,244.976,339.648,834.48,1708,2881.152,3446.256,3352.56,3654.144,3848.368,3913.76,4391.024,4234.864,4566.704,4922.944,5344.576,5059.584,4046.496,2815.76,2090.592,1427.888,988.688,721.264,R093N,4/7/2022,3,4,2022,,15616,1,65576.464,6798.816,14834.224,43943.424,5344.576
427.668,255.282,256.224,335.352,723.456,1405.464,2381.376,3116.136,3176.424,3404.388,3910.242,4276.68,4678.914,4701.522,4986.006,5352.444,5700.042,5219.622,4498.05,3314.898,2468.04,1818.06,1365.9,966.492,R093N,4/8/2022,4,4,2022,,15616,1,68738.682,6292.56,16038.492,46407.63,5700.042
554.046,429.774,289.105,206.257,309.817,531.608,1028.696,1845.094,2726.217,3772.173,4457.395,4618.776,4684.364,4500.545,4823.307,4729.24,4572.174,4102.702,3445.096,2679.615,2272.279,1839.053,1311.76,1097.736,R093N,4/9/2022,5,4,2022,,15616,1,60826.829,4571.311,14124.721,42130.797,4572.174
643.388,389.092,315.48,228.484,263.856,399.608,685.452,1236.108,1912.956,2812.552,3745.608,4424.368,4879.424,4813.46,4795.296,4970.244,4486.508,4247.508,3975.048,3050.596,2246.6,1615.64,957.912,630.004,R093N,4/10/2022,6,4,2022,,15616,1,57725.192,3149.064,14252.048,40324.08,4486.508
433.08,238.68,249.48,359.64,1006.56,1982.88,3259.44,4244.4,3938.76,3731.4,3886.92,3969,4489.56,4372.92,4781.16,5370.84,5861.16,5122.44,3491.64,2580.12,1974.24,1396.44,908.28,640.44,R093N,4/11/2022,0,4,2022,,15616,1,68289.48,8183.16,16013.16,44093.16,5861.16
381.579,239.382,269.049,345.774,951.39,1944.723,3185.622,4103.253,3846.48,3516.051,3414.774,3735.996,3987.654,4053.126,4553.373,4988.148,5245.944,4799.916,3460.809,2344.716,1768.767,1302.279,784.641,587.202,R093N,4/12/2022,1,4,2022,,15616,1,63810.648,7949.733,14787.465,41073.45,5245.944
360.57,240.38,256.54,319.16,923.14,1888.7,3136.05,3955.16,3802.65,3466.32,3503.69,3811.74,4120.8,4293.51,4629.84,5123.73,5632.77,5181.3,3599.64,2528.03,1999.8,1451.37,871.63,598.93,R093N,4/13/2022,2,4,2022,,15616,1,65695.45,7757.81,15386.34,42551.3,5632.77
386.496,237.168,244,335.744,901.824,1809.504,3050,3851.296,3752.72,3590.704,3616.08,3883.504,4148.976,4280.736,4761.904,4964.912,5608.096,5260.64,4149.952,3072.448,2384.368,1703.12,1159.488,751.52,R093N,4/14/2022,3,4,2022,,15616,1,67905.2,7604.016,15334.912,44966.272,5608.096
407.886,297.672,290.136,329.7,756.426,1500.606,2593.326,3568.296,3765.174,3843.36,4189.074,4852.242,5046.294,4707.174,4686.45,4990.716,5393.892,5472.078,5018.976,3833.94,2823.174,2181.672,1535.46,1064.46,R093N,4/15/2022,4,4,2022,,15616,1,73148.184,7333.47,15071.058,50743.656,5393.892
516.074,320.173,248.544,191.586,306.365,564.402,1058.038,1875.299,2861.708,3893.856,4553.188,4770.664,4934.634,4841.43,4975.195,5098.604,4994.181,4428.053,3716.941,2920.392,2397.414,2010.79,1509.387,1045.956,R093N,4/16/2022,5,4,2022,,15616,1,64032.874,4737.007,15067.98,44227.887,4994.181
695.012,364.236,321.216,224.66,222.748,401.52,618.532,1165.364,2127.1,3465.5,4535.264,5029.516,5328.744,5289.548,5027.604,5165.268,4749.408,5183.432,4797.208,4447.312,3503.74,2312.564,1320.236,748.548,R093N,4/17/2022,6,4,2022,,15616,1,67044.28,3292.464,14942.28,48809.536,4749.408
439.56,255.96,245.16,374.76,1011.96,2049.84,3142.8,4355.64,3824.28,3951.72,3848.04,2749.68,4510.08,4575.96,4876.2,5405.4,5848.2,5176.44,3878.28,2817.72,1821.96,1333.8,833.76,741.96,R093N,4/18/2022,0,4,2022,,15616,1,68069.16,8179.92,16129.8,43759.44,5848.2
396.924,250.635,268.026,368.28,947.298,1922.217,3267.462,4061.31,3707.352,3519.12,3572.316,3661.317,3955.941,3930.366,4411.176,5091.471,5378.934,4891.986,3557.994,2428.602,1807.641,1339.107,913.539,638.352,R093N,4/19/2022,1,4,2022,,15616,1,64287.366,7768.662,14881.581,41637.123,5378.934
400.97,248.46,275.73,359.56,944.35,1879.61,3165.34,4043.03,3827.9,3641.05,3513.79,3856.18,4145.04,4060.2,4496.52,5260.08,5413.6,4896.48,3579.44,2365.42,1854.36,1332.19,898.9,702.96,R093N,4/20/2022,2,4,2022,,15616,1,65161.16,7870.93,15170.2,42120.03,5413.6
366,236.192,277.184,350.384,872.544,1800.72,2885.056,3825.92,3553.616,3290.096,3385.744,3629.744,3925.472,4018.192,4358.816,4937.584,5236.24,4758.976,3660.976,2608.848,1970.544,1440.576,963.312,636.352,R093N,4/21/2022,3,4,2022,,15616,1,62989.088,7379.536,14532.64,41076.912,5236.24
382.452,247.746,243.036,333.468,795.048,1578.792,2591.442,3486.342,3565.47,3621.99,3954.516,4278.564,4581.888,4725.072,5084.916,5506.932,5626.566,5392.95,4565.874,3548.514,2576.37,1875.522,1423.362,967.434,R093N,4/22/2022,4,4,2022,,15616,1,70954.266,7051.812,16218.414,47684.04,5626.566
557.498,332.255,251.133,227.832,373.679,663.647,1210.789,1917.586,3350.166,4106.154,4403.026,4541.969,4676.597,4548.873,4694.72,4211.44,4329.671,4428.053,4093.209,3101.622,2652.862,2188.568,1389.43,921.684,R093N,4/23/2022,5,4,2022,,15616,1,63172.463,5267.752,13235.831,44668.88,4329.671
684.496,431.156,296.36,205.54,290.624,468.44,759.064,1314.5,2343.156,3437.776,4282.88,4623.216,5037.164,5133.72,5414.784,5235.056,4691.092,4140.436,4093.592,3468.368,2750.412,2001.864,1138.596,627.136,R093N,4/24/2022,6,4,2022,,15616,1,62869.428,3657.656,15340.932,43870.84,4691.092
463.32,253.8,241.92,381.24,1046.52,2108.16,3214.08,4105.08,3702.24,3750.84,3696.84,3897.72,4347,4181.76,4649.4,5073.84,5412.96,4840.56,3398.76,2588.76,1756.08,1303.56,866.16,579.96,R093N,4/25/2022,0,4,2022,,15616,1,65860.56,7807.32,15136.2,42917.04,5412.96
363.165,246.543,278.256,362.142,960.597,2022.471,3136.518,4009.137,3649.041,3434.211,3449.556,3627.558,3824.997,3910.929,4440.843,4986.102,5249.013,4709.892,3359.532,2439.855,1806.618,1304.325,839.883,625.053,R093N,4/26/2022,1,4,2022,,15616,1,63036.237,7658.178,14675.958,40702.101,5249.013
351.48,231.29,253.51,349.46,926.17,2018.99,3104.74,3923.85,3722.86,3485.51,3497.63,3721.85,3925.87,4000.61,4483.39,4975.26,5345.93,4757.1,3686.5,2609.84,1938.19,1391.78,912.03,679.73,R093N,4/27/2022,2,4,2022,,15616,1,64293.57,7646.71,14804.58,41842.28,5345.93
320.128,243.024,250.832,366,917.44,1936.384,2968.992,3966.464,3649.264,3448.208,3633.648,3693.184,3902.048,4046.496,4601.84,5020.544,5366.048,5012.736,3624.864,2706.448,2028.128,1495.232,962.336,676.368,R093N,4/28/2022,3,4,2022,,15616,1,64836.656,7615.728,14988.432,42232.496,5366.048
424.842,272.238,269.412,356.076,785.628,1617.414,2587.674,3564.528,3558.876,3703.944,3865.968,4216.392,4621.452,4746.738,5105.64,5442.876,5710.404,3527.79,4368.996,3372.36,2631.006,2019.648,1357.422,997.578,R093N,4/29/2022,4,4,2022,,15616,1,69124.902,7123.404,16258.92,45742.578,5710.404
584.251,360.734,296.009,214.024,346.063,598.059,1016.614,1763.109,2563.11,3584.039,4176.92,4450.491,4461.71,4440.135,4517.805,4447.039,4425.464,4148.441,3558.149,2852.215,2299.895,2013.379,1452.429,1016.614,R093N,4/30/2022,5,4,2022,,15616,1,59586.698,4326.219,13390.308,41870.171,4425.464
690.2,420.784,338.912,249.424,258.944,472.192,863.464,1407.056,2168.656,3128.272,4216.408,4513.432,5081.776,4882.808,4974.2,5274.08,5117.952,4584.832,3949.848,3234.896,2582.776,1925.896,1163.344,720.664,R093N,5/1/2022,6,5,2022,,15616,1,62220.816,3575.712,15366.232,43278.872,5117.952
387.081,246.515,253.858,365.052,952.492,2024.57,3128.118,3952.632,3393.515,3485.827,3499.464,3568.698,4214.882,4235.862,4533.778,5224.02,5311.087,4943.937,3422.887,2355.005,1743.438,1288.172,895.846,651.429,R093N,5/2/2022,0,5,2022,,15616,1,64078.165,7346.147,15068.885,41663.133,5311.087
523.95,267.464,262.474,376.246,949.098,1951.09,3088.81,3989.006,3674.636,3395.196,3499.986,3724.536,3837.31,4047.888,4366.25,4896.188,5395.188,4697.586,3329.328,2368.254,1630.732,1214.566,825.346,632.732,R093N,5/3/2022,1,5,2022,,15616,1,62943.86,7663.642,14657.626,40622.592,5395.188
433.293,272.412,251.685,344.463,922.845,1958.208,3064.635,3769.353,3561.096,3357.774,3581.823,3674.601,3985.506,4003.272,4469.136,5036.661,5282.424,4838.274,3412.059,2376.696,1843.716,1318.632,991.935,903.105,R093N,5/4/2022,2,5,2022,,15616,1,63653.604,7330.449,14788.221,41534.934,5282.424
379.008,255.633,254.646,376.047,923.832,1871.352,2994.558,3710.133,3533.46,3378.501,3337.047,3625.251,3913.455,3805.872,4507.629,4755.366,5139.309,4576.719,3631.173,2709.315,1970.052,1423.254,947.52,682.017,R093N,5/5/2022,3,5,2022,,15616,1,62701.149,7243.593,14402.304,41055.252,5139.309
407.256,248.56,260.032,348.94,790.612,1646.232,2608.924,3549.628,3454.984,3594.56,3861.284,4270.452,4549.604,4650.94,4981.716,5273.296,5272.34,5168.136,4313.472,3262.828,2462.656,1984.656,1315.456,932.1,R093N,5/6/2022,4,5,2022,,15616,1,69208.664,7004.612,15527.352,46676.7,5272.34
576.87,302.211,274.659,226.443,334.929,570.843,1115.856,1872.675,2810.304,3877.083,4363.548,4684.701,4714.836,4719.141,4654.566,4554.69,4379.046,3948.546,3469.83,2790.501,2181.774,1811.544,1547.217,921.27,R093N,5/7/2022,5,5,2022,,15616,1,60703.083,4682.979,13588.302,42431.802,4379.046
646.408,399.84,246.568,206.584,242.76,436.016,743.512,1199.52,2121.056,3345.328,4393.48,4923.744,5028.464,4944.688,5488.28,5249.328,5158.888,5037.032,4505.816,4014.584,3213,2299.08,1332.8,774.928,R093N,5/8/2022,6,5,2022,,15616,1,65951.704,3320.576,15896.496,46734.632,5158.888
495.128,294.769,249.662,358.758,1033.265,2172.479,3187.911,4096.345,3707.166,3603.315,3663.108,4048.091,4152.991,4280.969,4529.582,5037.298,5495.711,4853.723,3488.974,2480.885,1909.18,1325.936,932.561,715.418,R093N,5/9/2022,0,5,2022,,15616,1,66113.225,7803.511,15062.591,43247.123,5495.711
358.282,243.512,247.504,358.282,973.05,2024.942,3148.69,3926.132,3610.764,3370.246,3374.238,3531.922,3763.458,3956.072,4395.192,4848.284,5150.678,4889.202,3515.954,2475.04,1932.128,1391.212,925.146,674.648,R093N,5/10/2022,1,5,2022,,15616,1,63084.578,7536.896,14394.154,41153.528,5150.678
399.735,237.867,222.075,332.619,964.299,1946.364,3041.934,3773.301,3507.798,2880.066,2808.015,3061.674,3812.781,3994.389,4252.983,4970.532,5162.01,4910.325,3221.568,2444.799,2014.467,1339.359,829.08,641.55,R093N,5/11/2022,2,5,2022,,15616,1,60769.59,7281.099,14385.525,39102.966,5162.01
398.748,235.893,261.555,371.112,918.897,1939.455,3001.467,3744.678,3627.225,3296.58,3491.019,3650.913,3942.078,3964.779,4327.995,5028.765,5106.738,4758.327,3683.484,2513.889,1946.364,1365.021,871.521,671.16,R093N,5/12/2022,3,5,2022,,15616,1,63117.663,7371.903,14463.498,41282.262,5106.738
461.748,249.516,254.296,357.544,790.612,1614.684,2719.82,3490.356,3579.264,3570.66,3855.548,4262.804,4501.804,4870.82,4979.804,5747.472,5579.216,5259.912,4433.928,3231.28,2431.108,1978.92,1299.204,915.848,R093N,5/13/2022,4,5,2022,,15616,1,70436.168,7069.62,16306.492,47060.056,5579.216
532.098,370.23,274.659,223.86,355.593,613.893,1071.084,1865.787,2717.316,3525.795,4218.039,4603.767,4486.671,4538.331,4411.764,4539.192,4292.946,3800.454,3503.409,2730.231,2370.333,1920.03,1566.159,1022.007,R093N,5/14/2022,5,5,2022,,15616,1,59553.648,4583.103,13243.902,41726.643,4292.946
679.728,407.456,302.736,253.232,296.072,450.296,749.224,1223.32,1924.944,2767.464,3823.232,4383.96,4598.16,4568.648,4599.112,4572.456,4612.44,4348.736,3563.336,3036.88,2291.464,1661.24,1107.176,713.048,R093N,5/15/2022,6,5,2022,,15616,1,56934.36,3148.264,13784.008,40002.088,4612.44
453.168,261.201,275.887,345.121,1019.628,2142.058,3261.341,3907.525,3726.048,3501.562,3572.894,3907.525,4119.423,4115.227,4389.016,4932.398,5431.722,4754.068,3573.943,2437.876,1842.044,1383.631,844.445,644.086,R093N,5/16/2022,0,5,2022,,15616,1,64841.837,7633.573,14753.136,42455.128,5431.722
393.212,253.492,279.44,353.292,944.108,2116.758,3227.532,3999.984,3632.72,3474.038,3344.298,3606.772,3762.46,3697.59,4294.394,4834.312,5121.736,4683.614,3409.168,2380.23,1953.086,1260.474,860.276,635.726,R093N,5/17/2022,1,5,2022,,15616,1,62518.712,7632.704,14250.442,40635.566,5121.736
394.8,254.646,212.205,345.45,883.365,1932.546,2976.792,3713.094,3576.888,3269.931,3380.475,3559.122,3831.534,4060.518,4263.84,5024.817,5177.802,4817.547,3292.632,2527.707,2074.674,1332.45,902.118,624.771,R093N,5/18/2022,2,5,2022,,15616,1,62429.724,7289.982,14466.459,40673.283,5177.802
