ZONE,HHSIZE,INCOME,TOTHH
5351,1,3,40.33055667651306
5351,1,4,35.64429257071812
5351,2,1,22.94125030807607
5351,2,2,69.98205100659519
5351,2,3,84.70844184709046
5351,2,4,197.21401712566248
5351,3,1,13.273664695079551
5351,3,2,27.87111971462464
5351,3,3,37.3757857446015
5351,3,4,107.56404133972714
5351,4,1,9.922455807636933
5351,4,2,35.67879195032016
5351,4,3,47.76765311179499
5351,4,4,197.3052028558924
5360,1,1,42.15550552106183
5360,1,2,54.58633691109571
5360,1,3,29.608780776370374
5360,1,4,28.013092352568176
5360,2,1,14.50833030738063
5360,2,2,46.19622373794408
5360,2,3,58.47062431703018
5360,2,4,145.72483176854308
5360,3,1,6.4706983490770025
5360,3,2,14.18189242837051
5360,3,3,19.886636239519365
5360,3,4,61.26646949012437
5360,4,1,4.209551108480543
5360,4,2,15.799604403589704
5360,4,3,22.118781802080104
5360,4,4,97.8026411477644
5370,1,1,55.356726430597526
5370,1,2,69.89765909063955
5370,1,3,40.66474310818762
5370,1,4,77.4980212265784
5370,2,1,9.302575216350562
5370,2,2,28.88383221147753
5370,2,3,39.21072723524696
5370,2,4,196.84880416872653
5370,3,1,4.9953802031990895
5370,3,2,10.676137600355023
5370,3,3,16.056842013421925
5370,3,4,99.64458692966372
5370,4,1,2.2835509498528475
5370,4,2,8.357641033527878
5370,4,3,12.549243147143509
5370,4,4,111.77352943503128
5380,1,1,19.379159080912995
5380,1,2,23.154784709838523
5380,1,3,12.419235966882647
5380,1,4,11.027139140947217
5380,2,1,5.840832870296921
5380,2,2,17.160897245307723
5380,2,3,21.477751053683885
5380,2,4,50.235656596322
5380,3,1,3.16290413552514
5380,3,2,6.396541640150511
5380,3,3,8.8693120034893
5380,3,4,25.64359473059554
5380,4,1,1.7917103532649434
5380,4,2,6.205180219703243
5380,4,3,8.589877078944157
5380,4,4,35.645423174135246
5390,1,1,44.30953543323791
5390,1,2,50.975503204786655
5390,1,3,26.57868979060277
5390,1,4,23.1591313439043
5390,2,1,16.404394457070175
5390,2,2,46.40704555498138
5390,2,3,56.46127084327059
5390,2,4,129.59691085332258
5390,3,1,7.346516288223372
5390,3,2,14.305371926796049
5390,3,3,19.282430298895594
5390,3,4,54.71059826031919
5390,4,1,4.85173514146853
5390,4,2,16.1786465084359
5390,4,3,21.77171552623105
5390,4,4,88.66050456845389
5400,1,1,49.34229998086647
5400,1,2,53.3130890768471
5400,1,3,26.224808893701823
5400,1,4,20.782118972500346
5400,2,1,19.884301881495656
5400,2,2,52.83043634720368
5400,2,3,60.63974472958557
5400,2,4,126.58730736657732
5400,3,1,11.558656689052489
5400,3,2,21.13855057660852
5400,3,3,26.880928152361125
5400,3,4,69.36537699497309
5400,4,1,10.443026288585385
5400,4,2,32.70556121434067
5400,4,3,41.52202340735149
5400,4,4,153.7817694279492
5410,1,1,17.79564802760882
5410,1,2,21.26275950008518
5410,1,3,11.404434584374732
5410,1,4,10.12608886094763
5410,2,1,5.3635663711676
5410,2,2,15.758644941216428
5410,2,3,19.722759722449023
5410,2,4,46.13079749701164
5410,3,1,2.90445671589079
5410,3,2,5.8738670314222565
5410,3,3,8.144582228885117
5410,3,4,23.54820372148073
5410,4,1,1.6453060053327884
5410,4,2,5.69814214727613
5410,4,3,7.887980508291134
5410,4,4,32.73276213655999
5420,1,1,45.665221702531824
5420,1,2,52.53514017884616
5420,1,3,27.39188641865664
5420,1,4,23.867703800481088
5420,2,1,16.906300245611778
5420,2,2,47.82690685215471
5420,2,3,58.188749339280456
5420,2,4,133.56203372967224
5420,3,1,7.571288928281736
5420,3,2,14.743056414089326
5420,3,3,19.872391934449585
5420,3,4,56.38451350499885
5420,4,1,5.00017792357465
5420,4,2,16.673645354909787
5420,4,3,22.43783886761333
5420,4,4,91.3731448048478
5430,1,1,72.82677358145418
5430,1,2,109.20235502127416
5430,1,3,43.19732325584408
5430,1,4,71.89811510657648
5430,2,1,23.218945846404807
5430,2,2,85.61361292175397
5430,2,3,79.02460590781749
5430,2,4,346.48011141442856
5430,3,1,10.166355469055102
5430,3,2,25.802370554398188
5430,3,3,26.38608820308462
5430,3,4,143.00679538340134
5430,4,1,7.927093143085936
5430,4,2,34.453684474573656
5430,4,3,35.175390093253846
5430,4,4,273.6203796235936
5441,1,1,39.68142393154419
5441,1,2,33.806922224479315
5441,1,3,16.26412201792917
5441,1,4,9.576347472856654
5441,2,1,19.64105422959356
5441,2,2,41.147416542591166
5441,2,3,46.19151900865589
5441,2,4,71.64515379824316
5441,3,1,8.945862854583252
5441,3,2,12.900127571647364
5441,3,3,16.043885885791624
5441,3,4,30.76095628912885
5441,4,1,7.840306696279014
5441,4,2,19.361197485282165
5441,4,3,24.04006415962332
5441,4,4,66.15363983177134
5442,1,1,6.993536981240236
5442,1,2,12.287378775691815
5442,1,3,5.772061974076556
5442,1,4,11.57821632172629
5442,2,1,1.0943568369091057
5442,2,2,4.72803538091717
5442,2,3,5.182593414748698
5442,2,4,27.38502337324165
5442,3,1,0.4592408116368987
5442,3,2,1.3657028920492071
5442,3,3,1.6585116944195604
5442,3,4,10.833036549412062
5442,4,1,0.2517781802137606
5442,4,2,1.2822161343418093
5442,4,3,1.5545739817551845
5442,4,4,14.573736697619992
5443,1,1,12.05085318508794
5443,1,2,8.480552511372844
5443,1,3,2.904547365899331
5443,1,4,1.3185695425250346
5443,2,1,7.365683540351472
5443,2,2,12.746143390155384
5443,2,3,10.186565854957156
5443,2,4,12.181693746015371
5443,3,1,3.3978258165762125
5443,3,2,4.047257594762134
5443,3,3,3.5834861645211484
5443,3,4,5.2972601887071935
5443,4,1,2.588649605984372
5443,4,2,5.280321889709633
5443,4,3,4.667594632622367
5443,4,4,9.902994970752395
5444,1,1,2.5656093059188048
5444,1,2,2.185792385203404
5444,1,3,1.0515596132281797
5444,1,4,0.6191603969519387
5444,2,1,1.2698957476030317
5444,2,2,2.6603933109433955
5444,2,3,2.986520625559648
5444,2,4,4.632229771438135
5444,3,1,0.5783963052532275
5444,3,2,0.8340599723047866
5444,3,3,1.0373202081330797
5444,3,4,1.9888549324867788
5444,4,1,0.5069163812249361
5444,4,2,1.2518015615484157
5444,4,3,1.5543144930790929
5444,4,4,4.2771749891231465
5445,1,1,2.528209497452952
5445,1,2,3.677677251663752
5445,1,3,1.4062652883662374
5445,1,4,2.2111835326341764
5445,2,1,0.8129213565134232
5445,2,2,2.907826432398428
5445,2,3,2.5945187009924693
5445,2,4,10.746564332118943
5445,3,1,0.4610318192431565
5445,3,2,1.1351280042025798
5445,3,3,1.1220935124967728
5445,3,4,5.745232150214801
5445,4,1,0.39171165679047
5445,4,2,1.6516112307352395
5445,4,3,1.6299710431445196
5445,4,4,11.97805419103208
5446,1,1,41.55998883032652
5446,1,2,36.57269034711612
5446,1,3,18.027901541740224
5446,1,4,11.032328229833947
5446,2,1,19.031659529803363
5446,2,2,41.18295812854155
5446,2,3,47.36968412990063
5446,2,4,76.36208688210876
5446,3,1,8.65298664279512
5446,3,2,12.888456285567072
5446,3,3,16.42403044156129
5446,3,4,32.7282462639479
5446,4,1,6.043876419075002
5446,4,2,15.416217857775273
5446,4,3,19.61302246879788
5446,4,4,56.0938660011094
5447,1,1,0.5954169472175121
5447,1,2,0.6957706208057758
5447,1,3,0.2234494145218241
5447,1,4,0.2809752000240406
5447,2,1,0.2886359709868414
5447,2,2,0.8293822571721148
5447,2,3,0.6215306593530491
5447,2,4,2.058764295245518
5447,3,1,0.3695335839675203
5447,3,2,0.7308902890851877
5447,3,3,0.6068144249094264
5447,3,4,2.484652516077284
5447,4,1,0.4733029278281264
5447,4,2,1.603115681936922
5447,4,3,1.3287901962157005
5447,4,4,7.808975014653156
5448,1,1,1.937106140301356
5448,1,2,3.047479418625657
5448,1,3,2.064499949146702
5448,1,4,2.4449526217109536
5448,2,1,0.2558095481464437
5448,2,2,0.9896087028277932
5448,2,3,1.5643440800781212
5448,2,4,4.880262217186673
5448,3,1,0.0910594322179784
5448,3,2,0.2424742832859503
5448,3,3,0.4246492382859151
5448,3,4,1.6375965583219536
5448,4,1,0.0593137773342225
5448,4,2,0.2704728782606013
5448,4,3,0.4729075374892621
5448,4,4,2.61746363978042
5451,1,1,14.158127421597165
5451,1,2,18.333081383151665
5451,1,3,9.94425012459035
5451,1,4,9.408330563192342
5451,2,1,4.872691873280636
5451,2,2,15.515221890807238
5451,2,3,19.637637819032825
5451,2,4,48.94237920214304
5451,3,1,2.173214876694545
5451,3,2,4.763056155973153
5451,3,3,6.67902155094296
5451,3,4,20.57663574403572
5451,4,1,1.413797800427656
5451,4,2,5.306372432067948
5451,4,3,7.42869827543386
5451,4,4,32.84748310862888
5452,1,1,5.324768768200153
5452,1,2,5.221067782409167
5452,1,3,2.812721245956037
5452,1,4,1.855308048369973
5452,2,1,1.4639025667591825
5452,2,2,3.5296378066073086
5452,2,3,4.437028176541068
5452,2,4,7.709688380812366
5452,3,1,0.826399629976597
5452,3,2,1.3715197798775824
5452,3,3,1.910117165139039
5452,3,4,4.102705451863621
5452,4,1,0.4222646770640665
5452,4,2,1.200118440105942
5452,4,3,1.6686678143638567
5452,4,4,5.144084265954036
5453,1,1,1.3204054727855006
5453,1,2,2.1172562173050995
5453,1,3,0.8886664293410492
5453,1,4,1.5785369598326136
5453,2,1,0.3154063139657499
5453,2,2,1.2436434188086962
5453,2,3,1.2180241952840667
5453,2,4,5.699374552373372
5453,3,1,0.1664730145224216
5453,3,2,0.4518177908742287
5453,3,3,0.4902518657987426
5453,3,4,2.8356735477439163
5453,4,1,0.0890702887263279
5453,4,2,0.4139803600119762
5453,4,3,0.4484597945761409
5453,4,4,3.722959778050097
5461,1,1,3.324884722962945
5461,1,2,5.944422179532938
5461,1,3,4.934439437335536
5461,1,4,8.161688159386806
5461,2,1,0.1613540113651181
5461,2,2,0.7093690105780666
5461,2,3,1.3740263804181658
5461,2,4,5.986769649104313
5461,3,1,0.066097979854979
5461,3,2,0.2000205525308619
5461,3,3,0.4292332627821001
5461,3,4,2.3118334330388266
5461,4,1,0.0135376958169582
5461,4,2,0.0701549923581343
5461,4,3,0.1503021444641977
5461,4,4,1.1618664234700526
5462,1,1,51.15070375761021
5462,1,2,75.64910612002498
5462,1,3,47.1599183345904
5462,1,4,50.95999762561493
5462,2,1,9.434327615151233
5462,2,2,34.31014335519174
5462,2,3,49.90987223986986
5462,2,4,142.06860495402452
5462,3,1,4.044880767710568
5462,3,2,10.125379147159538
5462,3,3,16.318157027076797
5462,3,4,57.418052615127245
5462,4,1,2.3066446415279893
5462,4,2,9.888118374623744
5462,4,3,15.909675393462976
5462,4,4,80.34641868823333
5471,1,1,28.432852509025185
5471,1,2,38.22076372298583
5471,1,3,21.34346804431374
5471,1,4,20.6005571336849
5471,2,1,7.968325261353663
5471,2,2,26.339369440813005
5471,2,3,34.321454391899856
5471,2,4,87.26396935367292
5471,3,1,4.296509849399508
5471,3,2,9.77570580261252
5471,3,3,14.112511873752691
5471,3,4,44.354664054835965
5471,4,1,2.398451678221654
5471,4,2,9.345244716588647
5471,4,3,13.468980495033716
5471,4,4,60.75717209480621
5472,1,1,5.377371632912564
5472,1,2,7.228513233661623
5472,1,3,4.036589701052243
5472,1,4,3.896086455543244
5472,2,1,1.5070118697595571
5472,2,2,4.981441028995367
5472,2,3,6.491055204141817
5472,2,4,16.50382399123838
5472,3,1,0.8125786949218924
5472,3,2,1.848833248721044
5472,3,3,2.669032978487507
5472,3,4,8.388588946541084
5472,4,1,0.4536078824059867
5472,4,2,1.767422168621967
5472,4,3,2.5473249163184333
5472,4,4,11.4907181266773
5481,1,1,22.005877723738568
5481,1,2,27.29913502684693
5481,1,3,14.161010069000378
5481,1,4,12.515552166684737
5481,2,1,8.055214293566042
5481,2,2,24.572349370293253
5481,2,3,29.74313267102896
5481,2,4,69.2464947772691
5481,3,1,4.660696873272314
5481,3,2,9.786207764966516
5481,3,3,13.123520275492094
5481,3,4,37.76827294231992
5481,4,1,3.4840083594230817
5481,4,2,12.527665712893317
5481,4,3,16.772350109478587
5481,4,4,69.27851223872624
5483,1,1,22.16369105378478
5483,1,2,38.81226809380782
5483,1,3,30.92426103714956
5483,1,4,47.03954208639217
5483,2,1,1.295307021672956
5483,2,2,5.577750020015828
5483,2,3,10.370126072922208
5483,2,4,41.55306794577138
5483,3,1,0.6210822081858909
5483,3,2,1.840896644089869
5483,3,3,3.791842446728868
5483,3,4,18.78170586501896
5483,4,1,0.167865704356374
5483,4,2,0.8520590400864889
5483,4,3,1.752178773199375
5483,4,4,12.456356224817489
5490,1,1,40.75624310607365
5490,1,2,30.91665970082055
5490,1,3,13.52880423944463
5490,1,4,6.992872511749213
5490,2,1,25.96125723340526
5490,2,2,48.426550405036245
5490,2,3,49.44758236884419
5490,2,4,67.32813174428148
5490,3,1,20.57701181773692
5490,3,2,26.420078970927364
5490,3,3,29.88763344242962
5490,3,4,50.3047184213977
5490,4,1,21.783614412784186
5490,4,2,47.89709118821587
5490,4,3,54.094661119281554
5490,4,4,130.6770893175716
5501,1,1,32.93264488503671
5501,1,2,48.705588871796905
5501,1,3,30.363235092133543
5501,1,4,32.80986148498495
5501,2,1,6.074156135782303
5501,2,2,22.09009229717824
5501,2,3,32.13375335991621
5501,2,4,91.46882784711168
5501,3,1,2.604238302498585
5501,3,2,6.519079724883538
5501,3,3,10.50621068866588
5501,3,4,36.96778730015041
5501,4,1,1.485099974682404
5501,4,2,6.366322789141315
5501,4,3,10.243215664284378
5501,4,4,51.72988600475296
5502,1,1,7.065313610040999
5502,1,2,6.257221106777166
5502,1,3,2.6534724779601926
5502,1,4,1.473281893105086
5502,2,1,1.6280573752115937
5502,2,2,3.545513600771564
5502,2,3,3.508382397786706
5502,2,4,5.13137188478147
5502,3,1,0.5283902369719295
5502,3,2,0.7920602621834616
5502,3,3,0.8683241520722158
5502,3,4,1.5699077775623491
5502,4,1,0.3642810977754779
5502,4,2,0.9351202702678072
5502,4,3,1.0234790921808852
5502,4,4,2.6558227645510946
5503,1,1,1.9970677689941696
5503,1,2,2.303872198665536
5503,1,3,1.137259556772625
5503,1,4,0.929939714607804
5503,2,1,0.87394033756862
5503,2,2,2.4791725715526503
5503,2,3,2.855634704236431
5503,2,4,6.151105199522392
5503,3,1,0.4392947810800973
5503,3,2,0.8577782066670171
5503,3,3,1.094628594594622
5503,3,4,2.914627011538938
5503,4,1,0.5612179003571127
5503,4,2,1.8766266211147973
5503,4,3,2.390878474396322
5503,4,4,9.136956396330868
5511,1,1,0.203764252
5511,1,2,0.395655242
5511,1,3,0.39360007
5511,1,4,1.006980438
5511,2,1,0.0
5511,2,2,0.0
5511,2,3,0.0
5511,2,4,0.0
5511,3,1,0.0
5511,3,2,0.0
5511,3,3,0.0
5511,3,4,0.0
5511,4,1,0.0
5511,4,2,0.0
5511,4,3,0.0
5511,4,4,0.0
5512,1,1,0.7993615724877233
5512,1,2,0.9727204014756746
5512,1,3,0.4972177373803173
5512,1,4,0.4273274415407714
5512,2,1,0.2994330966373267
5512,2,2,0.8959916276003632
5512,2,3,1.06870347516341
5512,2,4,2.419505949468842
5512,3,1,0.1734018226869765
5512,3,2,0.357150941212644
5512,3,3,0.4719553973105052
5512,3,4,1.320797149619457
5512,4,1,0.1541532721879734
5512,4,2,0.5437237237113182
5512,4,3,0.7173238801457671
5512,4,4,2.8812325253709288
5520,1,1,3.892820729880538
5520,1,2,4.885014820386812
5520,1,3,2.579533870116592
5520,1,4,2.343037913498102
5520,2,1,1.4505337073492195
5520,2,2,4.475985784363238
5520,2,3,5.515167786938719
5520,2,4,13.196297989829096
5520,3,1,0.6485955210110137
5520,3,2,1.3776180023515148
5520,3,3,1.8805926234789725
5520,3,4,5.562292281321983
5520,4,1,0.5285061057592286
5520,4,2,1.9223491368984336
5520,4,3,2.61990795946572
5520,4,4,11.121745831350818
5530,1,1,126.09089645378678
5530,1,2,158.22868316659157
5530,1,3,83.55271426174524
5530,1,4,75.89246241689946
5530,2,1,46.983693364608335
5530,2,2,144.97997704664058
5530,2,3,178.63973159881192
5530,2,4,427.4363395768081
5530,3,1,21.008414297747365
5530,3,2,44.62190810741703
5530,3,3,60.91357044487359
5530,3,4,180.1661234246948
5530,4,1,17.118643081857517
5530,4,2,62.26609001235083
5530,4,3,84.86045624956932
5530,4,4,360.24029856859755
5541,1,1,3.100710483438317
5541,1,2,3.577064729507017
5541,1,3,1.7657451013048653
5541,1,4,1.4438537674173804
5541,2,1,1.356907366224963
5541,2,2,3.8492416242528
5541,2,3,4.433748619735513
5541,2,4,9.55040017820582
5541,3,1,0.68206294957173
5541,3,2,1.3318135314040531
5541,3,3,1.6995549231863865
5541,3,4,4.52534193896835
5541,4,1,0.8713646347649905
5541,4,2,2.913709753836131
5541,4,3,3.712153420773237
5541,4,4,14.186327036408452
5542,1,1,442.232179268
5542,1,2,181.667359764
5542,1,3,9.400307312
5542,1,4,4.700153656
5542,2,1,0.0
5542,2,2,0.0
5542,2,3,0.0
5542,2,4,0.0
5542,3,1,0.0
5542,3,2,0.0
5542,3,3,0.0
5542,3,4,0.0
5542,4,1,0.0
5542,4,2,0.0
5542,4,3,0.0
5542,4,4,0.0
5543,1,1,0.3733532005823354
5543,1,2,0.5157135172153613
5543,1,3,0.3261604687485309
5543,1,4,0.3407243083884981
5543,2,1,0.0556699109730717
5543,2,2,0.1890899968743697
5543,2,3,0.2790525814332232
5543,2,4,0.7679149868833945
5543,3,1,0.0263070132915862
5543,3,2,0.0615054447193382
5543,3,3,0.1005603880972106
5543,3,4,0.3420737377371942
5543,4,1,0.0143135551530065
5543,4,2,0.0573082211909308
5543,4,3,0.0935444777210352
5543,4,4,0.4567081909909128
5544,1,1,1.270378528353392
5544,1,2,1.815258202234539
5544,1,3,1.2119448220172302
5544,1,4,1.3732776559931417
5544,2,1,0.1705248588569622
5544,2,2,0.5991731637179222
5544,2,3,0.9334508922344578
5544,2,4,2.7862641341146013
5544,3,1,0.0531235276678008
5544,3,2,0.128482965637779
5544,3,3,0.2217586463804602
5544,3,4,0.8182331387547906
5544,4,1,0.032315045121845
5544,4,2,0.1338415034097597
5544,4,3,0.2306288663678518
5544,4,4,1.2213440491374652
5545,1,1,6.587280250317892
5545,1,2,8.854928711235488
5545,1,3,4.944822383788998
5545,1,4,4.772705908040474
5545,2,1,1.8460895404554591
5545,2,2,6.102265260519326
5545,2,3,7.9515426250737296
5545,2,4,20.21718438926701
5545,3,1,0.995408901279318
5545,3,2,2.264820729683278
5545,3,3,3.269565398647196
5545,3,4,10.276021459512826
5545,4,1,0.5556696559473335
5545,4,2,2.1650921565619083
5545,4,3,3.1204730224900787
5545,4,4,14.07612970517969
5551,1,1,110.09559258004874
5551,1,2,140.82682374429558
5551,1,3,80.88086704833691
5551,1,4,76.78760969286594
5551,2,1,24.353003683578727
5551,2,2,76.59975439028865
5551,2,3,102.65555919573649
5551,2,4,256.733845859829
5551,3,1,13.514445246485622
5551,3,2,29.259510526907405
5551,3,3,43.44282318237384
5551,3,4,134.3025897789093
5551,4,1,6.549729209886904
5551,4,2,24.28396355850833
5551,4,3,35.99634493755277
5551,4,4,159.71753736439575
5552,1,1,8.89782401380441
5552,1,2,10.63137975004259
5552,1,3,5.702217292187366
5552,1,4,5.063044430473815
5552,2,1,2.6817831855838
5552,2,2,7.879322470608214
5552,2,3,9.861379861224512
5552,2,4,23.06539874850582
5552,3,1,1.452228357945395
5552,3,2,2.9369335157111283
5552,3,3,4.072291114442558
5552,3,4,11.774101860740364
5552,4,1,0.8226530026663942
5552,4,2,2.849071073638065
5552,4,3,3.943990254145567
5552,4,4,16.366381068279996
5561,1,1,12.286715428685447
5561,1,2,15.418328026845872
5561,1,3,8.141653777555488
5561,1,4,7.395213414478384
5561,2,1,4.578247013820976
5561,2,2,14.127330131896478
5561,2,3,17.40724832752533
5561,2,4,41.65081553039809
5561,3,1,2.047129613191012
5561,3,2,4.348106819921967
5561,3,3,5.935620467855504
5561,3,4,17.555985012922505
5561,4,1,1.668097396302564
5561,4,2,6.067414463335681
5561,4,3,8.269084497063671
5561,4,4,35.103010280201026
5562,1,1,4.078452858664436
5562,1,2,5.86158305080561
5562,1,3,3.5080913377297938
5562,1,4,3.6281916943390216
5562,2,1,0.8395578172270679
5562,2,2,2.967081512286951
5562,2,3,4.143621987217327
5562,2,4,11.288981581576632
5562,3,1,0.4637877162289127
5562,3,2,1.1282156001257286
5562,3,3,1.7455755086658282
5562,3,4,5.878668470376979
5562,4,1,0.2217185378795842
5562,4,2,0.9236389917817112
5562,4,3,1.4267130913870505
5562,4,4,6.896120298707365
5571,1,1,45.52251788471143
5571,1,2,52.370967865787264
5571,1,3,27.30628677359834
5571,1,4,23.79311722610458
5571,2,1,16.85346805734424
5571,2,2,47.67744776824176
5571,2,3,58.0069094975952
5571,2,4,133.14465237426705
5571,3,1,7.547628650380854
5571,3,2,14.696984362795297
5571,3,3,19.810290709654414
5571,3,4,56.20831190029573
5571,4,1,4.98455236756348
5571,4,2,16.6215402131757
5571,4,3,22.36772062115203
5571,4,4,91.08760372733266
5572,1,1,32.18270073927937
5572,1,2,46.25321898272063
5572,1,3,27.682029828631467
5572,1,4,28.62973082442066
5572,2,1,6.624874412300861
5572,2,2,23.4129704787734
5572,2,3,32.696944408224006
5572,2,4,89.0803273891683
5572,3,1,3.659706706242692
5572,3,2,8.90264673553757
5572,3,3,13.774177650199444
5572,3,4,46.38803847533835
5572,4,1,1.7495608261770828
5572,4,2,7.288351316968415
5572,4,3,11.258063302945084
5572,4,4,54.41665835707268
5581,1,1,43.35804074523336
5581,1,2,51.80545217181772
5581,1,3,27.786228330574016
5581,1,4,24.671614809512256
5581,2,1,13.068011285683772
5581,2,2,38.39500356440441
5581,2,3,48.0533340695262
5581,2,4,112.394951528736
5581,3,1,7.076536489988151
5581,3,2,14.31132857232118
5581,3,3,19.843791447495523
5581,3,4,57.37380144004838
5581,4,1,4.008690479094716
5581,4,2,13.883185316456675
5581,4,3,19.218596577404245
5581,4,4,79.75143317170338
5582,1,1,0.7465935730478651
5582,1,2,0.8319915737881994
5582,1,3,0.4225149005740619
5582,1,4,0.3536346514736927
5582,2,1,0.2993337963901328
5582,2,2,0.8202567755535611
5582,2,3,0.9720030104202816
5582,2,4,2.1430667439134004
5582,3,1,0.1343775685783109
5582,3,2,0.2534631584237988
5582,3,3,0.3327580065169029
5582,3,4,0.906906039428334
5582,4,1,0.1112151819836909
5582,4,2,0.3592357372344404
5582,4,3,0.4708483514887539
5582,4,4,1.841800931184572
5591,1,1,24.959150411603904
5591,1,2,29.821921163255062
5591,1,3,15.995202743339142
5591,1,4,14.20226869904097
5591,2,1,7.522629105324049
5591,2,2,22.102167269248465
5591,2,3,27.66200622089248
5591,2,4,64.70039818436803
5591,3,1,4.073623614236657
5591,3,2,8.23834740424054
5591,3,3,11.423121685427851
5591,3,4,33.027353524619166
5591,4,1,2.3076113888353933
5591,4,2,7.991885808255928
5591,4,3,11.063226899340536
5591,4,4,45.909085877971854
5592,1,1,21.11346828811539
5592,1,2,23.263302323281035
5592,1,3,11.609524045874798
5592,1,4,9.458760487249462
5592,2,1,8.313789805318326
5592,2,2,22.52528094749308
5592,2,3,26.230583343326767
5592,2,4,56.29671646487027
5592,3,1,4.829038753002209
5592,3,2,9.005873819596927
5592,3,3,11.618751906104665
5592,3,4,30.82480143748142
5592,4,1,3.667430313564075
5592,4,2,11.712630194628955
5592,4,3,15.08606242169378
5592,4,4,57.44398544839883
5600,1,1,41.785371154968
5600,1,2,45.14802138039305
5600,1,3,22.208396720792525
5600,1,4,17.599271922657945
5600,2,1,16.838958350095417
5600,2,2,44.739288438172494
5600,2,3,51.35257661784725
5600,2,4,107.20006209421862
5600,3,1,9.788411970909312
5600,3,2,17.90111490271353
5600,3,3,22.76402924614365
5600,3,4,58.74185078853575
5600,4,1,8.843643884027259
5600,4,2,27.69660138872092
5600,4,3,35.16279459721657
5600,4,4,130.22960654258762
5610,1,1,43.5156839482035
5610,1,2,36.505956030143984
5610,1,3,30.242622253861065
5610,1,4,80.48835061542962
5610,2,1,7.821812369423369
5610,2,2,16.135584357991828
5610,2,3,31.19141655338697
5610,2,4,218.6774417533653
5610,3,1,4.00484680057043
5610,3,2,5.686659211652986
5610,3,3,12.17877175037365
5610,3,4,105.54509868812946
5610,4,1,2.060115350802697
5610,4,2,5.009452090211206
5610,4,3,10.71086052937833
5610,4,4,133.22532769707567
5620,1,1,20.8852290732021
5620,1,2,22.868234124859026
5620,1,3,11.435438342779232
5620,1,4,18.36015351577065
5620,2,1,6.331727612504797
5620,2,2,17.04806145031323
5620,2,3,19.89252308587846
5620,2,4,84.13344365616548
5620,3,1,3.5582914560269114
5620,3,2,6.5945974060249615
5620,3,3,8.525091402694441
5620,3,4,44.57009213037609
5620,4,1,2.532887708266186
5620,4,2,8.038779195802778
5620,4,3,10.375014321647877
5620,4,4,77.85043551768779
5630,1,1,107.7834998190417
5630,1,2,145.71988279812112
5630,1,3,93.27914046512277
5630,1,4,197.80788970111848
5630,2,1,12.209095881714886
5630,2,2,40.58910060703858
5630,2,3,60.62752400728938
5630,2,4,338.6758344189146
5630,3,1,5.587929620930664
5630,3,2,12.787064100635837
5630,3,3,21.160558907909603
5630,3,4,146.11917275863652
5630,4,1,2.880604678312735
5630,4,2,11.288363094204447
5630,4,3,18.64984001967827
5630,4,4,184.83449912133045
5641,1,1,89.60442310457809
5641,1,2,90.55477214285084
5641,1,3,50.73183063121074
5641,1,4,34.77043104506404
5641,2,1,22.09828274604069
5641,2,2,54.91611577343083
5641,2,3,71.78995573384722
5641,2,4,129.61298999470966
5641,3,1,9.688227381892126
5641,3,2,16.57217840332328
5641,3,3,24.001554009818825
5641,3,4,53.566084061133424
5641,4,1,5.894218975489091
5641,4,2,17.265888696395038
5641,4,3,24.965286073123263
5641,4,4,79.96776122709284
5650,1,1,24.66014276629988
5650,1,2,33.80917952885506
5650,1,3,22.213715639244388
5650,1,4,48.93321716586838
5650,2,1,2.6556317482824343
5650,2,2,8.952952676061111
5650,2,3,13.726112285406067
5650,2,4,79.64993249507808
5650,3,1,0.9204177755534092
5650,3,2,2.135882833148545
5650,3,3,3.627893851603
5650,3,4,26.02304600824157
5650,4,1,0.5758040098642836
5650,4,2,2.288202767935278
5650,4,3,3.8802481577465455
5650,4,4,39.947620290812
5660,1,1,24.86999644741615
5660,1,2,18.436261478959263
5660,1,3,17.833206780455043
5660,1,4,41.07333550819819
5660,2,1,5.960222051727947
5660,2,2,10.864730737476036
5660,2,3,24.52281014024226
5660,2,4,148.78394375454022
5660,3,1,3.0921476465022533
5660,3,2,3.879812531000425
5660,3,3,9.701924654544616
5660,3,4,72.76280306439985
5660,4,1,3.052125678353643
5660,4,2,6.558134588564274
5660,4,3,16.372512464758078
5660,4,4,176.23603247286175
5670,1,1,22.18869258870696
5670,1,2,17.871643467166365
5670,1,3,18.93203453418257
5670,1,4,50.29879423457336
5670,2,1,4.450736763348533
5670,2,2,8.815035777020041
5670,2,3,21.78971537111608
5670,2,4,152.4990529339224
5670,3,1,1.877299303077537
5670,3,2,2.559291063644624
5670,3,3,7.008789976861605
5670,3,4,60.63513219431936
5670,4,1,1.1135147928669729
5670,4,2,2.5996180641689666
5670,4,3,7.107563697839738
5670,4,4,88.25308523718493
5680,1,1,55.68165994046692
5680,1,2,76.3398353055995
5680,1,3,50.15772098160596
5680,1,4,110.48933430127602
5680,2,1,5.996314998510338
5680,2,2,20.21542499148829
5680,2,3,30.993036975646184
5680,2,4,179.8465036274215
5680,3,1,2.0782681619979853
5680,3,2,4.822741811153882
5680,3,3,8.191645671294674
5680,3,4,58.75904337529704
5680,4,1,1.3001434490247674
5680,4,2,5.166674402758317
5680,4,3,8.761452050453192
